"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"692869223303876610","https://twitter.com/funvill/status/692869223303876610","This applies to @RunHackerspace  too  https://t.co/UEwBSIs1H9","2016-01-29 00:37 +0000","193.0","1.0","0.0051813471502590676","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"692868637066067970","https://twitter.com/funvill/status/692868637066067970","@PipkinSpencer @emilytbcposas  @VHS = Vancouver Hackspace.  You have the wrong VHS.  Try using  #VenusHighSchool instead","2016-01-29 00:35 +0000","83.0","8.0","0.0963855421686747","0.0","0.0","0.0","1.0","0.0","1.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"692525113800052737","https://twitter.com/funvill/status/692525113800052737","Retweeted Joe Bowser (@infil00p):

#BellLetsTalk about how you've been complicit in State Surveillance in Canada.  Oh wait, you don't want …","2016-01-28 01:50 +0000","228.0","2.0","0.008771929824561403","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"691719341457313792","https://twitter.com/funvill/status/691719341457313792","@kpwerker Very nice, thank you for that,","2016-01-25 20:28 +0000","60.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"690646307720019968","https://twitter.com/funvill/status/690646307720019968","@MalareeGreening @VHS = Vancouver Hackspace. A workshop in Vancouver,  Canada. You have the wrong VHS.  Try using  #VenusHighSchool instead","2016-01-22 21:24 +0000","109.0","8.0","0.07339449541284404","0.0","0.0","1.0","3.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"690439343031345152","https://twitter.com/funvill/status/690439343031345152","I created a new repository on github. funvill/ESP2866-RFIDAccess https://t.co/7F6LptL1rY","2016-01-22 07:42 +0000","229.0","4.0","0.017467248908296942","0.0","0.0","1.0","0.0","2.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"690436349292187648","https://twitter.com/funvill/status/690436349292187648","@rockyymariee @VHS = Vancouver Hackspace. A workshop in Vancouver, BC, Canada. You have the wrong VHS.  Try using  #VenusHighSchool instead.","2016-01-22 07:30 +0000","68.0","4.0","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"690411070989692928","https://twitter.com/funvill/status/690411070989692928","@maddie_sosa  @VHS = Vancouver Hackspace. A workshop in Vancouver, BC, Canada. You have the wrong VHS.  Try using  #VenusHighSchool instead.","2016-01-22 05:50 +0000","83.0","13.0","0.1566265060240964","0.0","0.0","0.0","4.0","0.0","0.0","9.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"689996026581749760","https://twitter.com/funvill/status/689996026581749760","@printrbot I am interested in the crawlbot, but would like to talk to a customer or someone that has used it for a few hours. Its for @VHS","2016-01-21 02:20 +0000","94.0","4.0","0.0425531914893617","0.0","0.0","1.0","2.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"689722503921537024","https://twitter.com/funvill/status/689722503921537024","I created a new repository on github. funvill/ESP2866 https://t.co/ZPrW4aPhsL Random ESP2866 projects","2016-01-20 08:13 +0000","193.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"689697172497952768","https://twitter.com/funvill/status/689697172497952768","@Mikebruno_34 @VHS = Vancouver Hackspace. A workshop in Vancouver, BC, Canada. You have the wrong VHS.  Try using  #VenusHighSchool instead.","2016-01-20 06:33 +0000","167.0","28.0","0.16766467065868262","1.0","1.0","1.0","5.0","0.0","0.0","20.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"689614242073317378","https://twitter.com/funvill/status/689614242073317378","@bcliberals  I support the sharing economy but I don't want to be on your mailing list.","2016-01-20 01:03 +0000","216.0","2.0","0.009259259259259259","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"689563864321490944","https://twitter.com/funvill/status/689563864321490944","@_Human117 I suggest that you use a HASHTAG (#learning) instead of a directed message (@vhs). For Example #VenusHighSchool","2016-01-19 21:43 +0000","97.0","2.0","0.020618556701030927","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"689554126900826112","https://twitter.com/funvill/status/689554126900826112","@VancouverPD What does the ""Technological Crime Unit"" do? Got a link to a description?","2016-01-19 21:04 +0000","69.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"689553433439825920","https://twitter.com/funvill/status/689553433439825920","@_Human117 @VHS = Vancouver Hackspace a community workshop space in Vancouver, BC, Canada. You have the wrong VHS.... Also no","2016-01-19 21:02 +0000","83.0","6.0","0.07228915662650602","0.0","1.0","0.0","3.0","0.0","0.0","1.0","0.0","0","0","1","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"689498823891128320","https://twitter.com/funvill/status/689498823891128320","@__ibegettinit @VHS = Vancouver Hackspace a community workshop space in Vancouver, BC, Canada. You have the wrong VHS","2016-01-19 17:25 +0000","63.0","3.0","0.047619047619047616","0.0","0.0","0.0","1.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"689357260007555072","https://twitter.com/funvill/status/689357260007555072","@RunHackerspace Autonomous drones flying in the space. https://t.co/eVMb3Yce9R","2016-01-19 08:02 +0000","49.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"689356619289870336","https://twitter.com/funvill/status/689356619289870336","@RunHackerspace Make importation decisions at a meeting https://t.co/mRA6alJDqF","2016-01-19 08:00 +0000","43.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"689351957585068034","https://twitter.com/funvill/status/689351957585068034","@RunHackerspace Every member eventually https://t.co/uYwjl5eEcV","2016-01-19 07:41 +0000","51.0","4.0","0.0784313725490196","0.0","0.0","1.0","0.0","2.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"689348012137693184","https://twitter.com/funvill/status/689348012137693184","I created a new repository on github. funvill/ESP8266WiFiBeacon https://t.co/wNFMOyN3gR Testing with WiFiBeacon with anit smoking","2016-01-19 07:25 +0000","210.0","6.0","0.02857142857142857","0.0","0.0","1.0","0.0","2.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"689302952830353408","https://twitter.com/funvill/status/689302952830353408","@lukec @infil00p Do you have the contact info for Austin from @VHS? Someone is trying to get a hold of him","2016-01-19 04:26 +0000","74.0","3.0","0.04054054054054054","0.0","0.0","0.0","1.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"689196210767331328","https://twitter.com/funvill/status/689196210767331328","@infil00p i was coding at school in grade 11 way back in the day.","2016-01-18 21:22 +0000","60.0","2.0","0.03333333333333333","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"689020179087364097","https://twitter.com/funvill/status/689020179087364097","@goldblat1 @goldblat1 @VHS == Vancouver Hackspace a community workshop space in Vancouver, BC, Canada. I think you have the wrong VHS","2016-01-18 09:43 +0000","42.0","1.0","0.023809523809523808","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"689020086946902016","https://twitter.com/funvill/status/689020086946902016","@izzyjaxn @VHSbasketball1 @goldblat1 @VHS = Vancouver Hackspace a community workshop space in Vancouver, BC, Canada. You have the wrong VHS","2016-01-18 09:42 +0000","41.0","3.0","0.07317073170731707","0.0","0.0","0.0","1.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
