"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"803874402106507264","https://twitter.com/funvill/status/803874402106507264","Xcarve by @inventables is half built. Finished the x and z rails, need to work on the y ra… https://t.co/YaoWAjSYAb https://t.co/99lrolTo3k","2016-11-30 08:12 +0000","84.0","2.0","0.023809523809523808","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"803837850844364801","https://twitter.com/funvill/status/803837850844364801","Building the #xcarve from @inventables exciting. #cnc #tools #router #cncrouter #making https://t.co/xHZWl7uxcj https://t.co/CIh9rh0cug","2016-11-30 05:47 +0000","103.0","2.0","0.019417475728155338","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"803660411648110592","https://twitter.com/funvill/status/803660411648110592","@afreak is it illegal to put a self destruct mechanism into your computer? Just a very tiny bomb. #notabomb #notaterrorist","2016-11-29 18:02 +0000","47.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"803384856822611972","https://twitter.com/funvill/status/803384856822611972","I liked a @YouTube video https://t.co/x0Wy6PtRy9 White Rabbit Project | Official Trailer [HD] | Netflix","2016-11-28 23:47 +0000","63.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"803368703274446850","https://twitter.com/funvill/status/803368703274446850","I been listing to @thedollop for the last 6 months, Slowly going thought their huge back catalog. My favorite https://t.co/f4frRyt5xp so far","2016-11-28 22:43 +0000","84.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"803368035771908096","https://twitter.com/funvill/status/803368035771908096","@thedollop How to make some DIY sound damping panels https://t.co/DV8sYd5nw1 their cheap !","2016-11-28 22:40 +0000","22.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"803108393158262789","https://twitter.com/funvill/status/803108393158262789","Looking at https://t.co/nzxNvayVgb @StashHQ as a replacement for #evernote bookmarks","2016-11-28 05:28 +0000","128.0","2.0","0.015625","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"802670192320868352","https://twitter.com/funvill/status/802670192320868352","@infil00p Dress 'em in bubble wrap and call it a day.
https://t.co/x9gogmfbnE","2016-11-27 00:27 +0000","49.0","1.0","0.02040816326530612","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"802424863134654464","https://twitter.com/funvill/status/802424863134654464","Let the magic blue smoke out. I still not found a great way to refill it. #robot #arduino … https://t.co/9ge2WqPBZr https://t.co/qTLSYu7dyp","2016-11-26 08:12 +0000","133.0","1.0","0.007518796992481203","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"802339704158842881","https://twitter.com/funvill/status/802339704158842881","Its very annoying that @ultimaker #cura slices after moving each part. Re-position, wait for 30 seconds, repeat for 35 mins. #GiftHorseMouth","2016-11-26 02:34 +0000","132.0","2.0","0.015151515151515152","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
