"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"726556954538196992","https://twitter.com/funvill/status/726556954538196992","At the sea to Sky gondola with @inspiringspokes for the #2016tourismchallenge #hellobc #ve… https://t.co/05AQJ9Mrfk https://t.co/2g8qVFSR7X","2016-04-30 23:40 +0000","270.0","3.0","0.011111111111111112","0.0","0.0","0.0","0.0","1.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"726526972579438594","https://twitter.com/funvill/status/726526972579438594","#britaniamines on the land sea tour with @inspiringspokes for the #2016tourismchallenge #h… https://t.co/uJVX1ZI9b1 https://t.co/6DNZQJj39x","2016-04-30 21:41 +0000","283.0","5.0","0.0176678445229682","0.0","0.0","1.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"726511523372404740","https://twitter.com/funvill/status/726511523372404740","#shannonfalls on the land sea tour with @inspiringspokes #hellobc #veryvancouver #waterfal… https://t.co/mrc94Ne5N6 https://t.co/iPzcjeiUo1","2016-04-30 20:40 +0000","308.0","2.0","0.006493506493506494","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"724790250149662720","https://twitter.com/funvill/status/724790250149662720","Doing the #2016tourismchallenge with @inspiringspokes. Sea site seeing #hellobc #veryvanco… https://t.co/oSDYYQaQuE https://t.co/BwvsymZ3y4","2016-04-26 02:40 +0000","284.0","2.0","0.007042253521126761","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"724702616899444736","https://twitter.com/funvill/status/724702616899444736","I'm at Tableau Bar Bistro - @tableaubistro in Vancouver, BC https://t.co/S3jCEms4F8","2016-04-25 20:52 +0000","258.0","1.0","0.003875968992248062","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"724692313159655425","https://twitter.com/funvill/status/724692313159655425","Doing the #2016tourismchallenge at the timber #exploreBC #veryvancouver #beer #beerflight https://t.co/19cG7DrUlR https://t.co/y3qMKjvQbl","2016-04-25 20:11 +0000","344.0","5.0","0.014534883720930232","0.0","0.0","2.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"724009821024952320","https://twitter.com/funvill/status/724009821024952320","#ubccanopywalkway up in the trees are exploring what BC has to offer #hellobc #nature #201… https://t.co/N2UXK53CqC https://t.co/4QxBkj3y82","2016-04-23 22:59 +0000","304.0","5.0","0.01644736842105263","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"723988884783247360","https://twitter.com/funvill/status/723988884783247360","Niobe Japanese memorial garden, part of the #2016tourismchallenge https://t.co/PJJiR5VmyD https://t.co/ubJizBNSQ5","2016-04-23 21:36 +0000","293.0","2.0","0.006825938566552901","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"723981664393793536","https://twitter.com/funvill/status/723981664393793536","Naomi kasumi at the Asian center, UBC. #paper #installationart #installation #papercraft #… https://t.co/cjHutkpyuI https://t.co/03QJh4LjmF","2016-04-23 21:07 +0000","276.0","2.0","0.007246376811594203","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"723754237117739009","https://twitter.com/funvill/status/723754237117739009","Working on my plague doctor template for a leather mask. Still a work in progress. #masks … https://t.co/pqaTXUjKGE https://t.co/LZIjmPS3I5","2016-04-23 06:03 +0000","321.0","1.0","0.003115264797507788","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"722130813698076674","https://twitter.com/funvill/status/722130813698076674","#Repost @shelby.denison88 https://t.co/EAzVz1L8CF https://t.co/M1EoJdYeTD","2016-04-18 18:32 +0000","272.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"722130503386705920","https://twitter.com/funvill/status/722130503386705920","#Repost @shelby.denison88 https://t.co/ZAqHQlfCe8 https://t.co/dU7P4QJvsb","2016-04-18 18:31 +0000","264.0","1.0","0.003787878787878788","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"722130122892054528","https://twitter.com/funvill/status/722130122892054528","#Repost @shelby.denison88 https://t.co/U1b9pVinW9 https://t.co/CnU8pBsBI8","2016-04-18 18:30 +0000","254.0","3.0","0.011811023622047244","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"721765535315292161","https://twitter.com/funvill/status/721765535315292161","Look at the dwarf next to all the giants. https://t.co/mnCGFKQ7uz https://t.co/qNplWwdDYX","2016-04-17 18:21 +0000","272.0","3.0","0.011029411764705883","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"721403245390913536","https://twitter.com/funvill/status/721403245390913536","Goose face at the edge café for breakfast with @inspiringspokes https://t.co/5PoLAD4QxI https://t.co/XXMk91EPXS","2016-04-16 18:21 +0000","278.0","8.0","0.02877697841726619","0.0","0.0","1.0","2.0","2.0","0.0","2.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"720887899814817792","https://twitter.com/funvill/status/720887899814817792","I liked a @YouTube video from @scanlime https://t.co/mX7cA9MdJq scanlime:011 / Ultrasonic Transducer","2016-04-15 08:14 +0000","265.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"720884411722387456","https://twitter.com/funvill/status/720884411722387456","@scanlime I am happy too, Thank you for open sourcing the Fade Candy. Your awesome","2016-04-15 08:00 +0000","67.0","2.0","0.029850746268656716","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
